EntrezGeneId	geneSymbol	geneName	diseaseId	diseaseName	score	NumberOfPubmeds	associationType									
6367	CCL22	chemokine (C-C motif) ligand 22	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
7504	XK	X-linked Kx blood group (McLeod syndrome)	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
6402	SELL	selectin L	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
25865	PRKD2	protein kinase D2	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
27087	B3GAT1	"beta-1,3-glucuronyltransferase 1 (glucuronosyltransferase P)"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
1351	COX8A	cytochrome c oxidase subunit VIIIA (ubiquitous)	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
5315	PKM	"pyruvate kinase, muscle"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
5573	PRKAR1A	"protein kinase, cAMP-dependent, regulatory, type I, alpha"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
1638	DCT	dopachrome tautomerase	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
7190	HSP90B2P	"heat shock protein 90kDa beta (Grp94), member 2, pseudogene"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
149420	PDIK1L	PDLIM1 interacting kinase 1 like	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
1525	CXADR	coxsackie virus and adenovirus receptor	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
3429	IFI27	"interferon, alpha-inducible protein 27"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
113451	ADC	arginine decarboxylase	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
2633	GBP1	"guanylate binding protein 1, interferon-inducible"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
56259	CTNNBL1	"catenin, beta like 1"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
10472	ZBTB18	zinc finger and BTB domain containing 18	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
3918	LAMC2	"laminin, gamma 2"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
388112	NANOGP8	Nanog homeobox pseudogene 8	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
81557	MAGED4B	"melanoma antigen family D, 4B"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
5295	PIK3R1	"phosphoinositide-3-kinase, regulatory subunit 1 (alpha)"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
216	ALDH1A1	"aldehyde dehydrogenase 1 family, member A1"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
8089	YEATS4	YEATS domain containing 4	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
5967	REG1A	regenerating islet-derived 1 alpha	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
2195	FAT1	FAT atypical cadherin 1	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
7299	TYR	tyrosinase	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
414325	DEFB103A	"defensin, beta 103A"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
2246	FGF1	fibroblast growth factor 1 (acidic)	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
1490	CTGF	connective tissue growth factor	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
5978	REST	RE1-silencing transcription factor	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
1267	CNP	"2',3'-cyclic nucleotide 3' phosphodiesterase"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
10534	SSSCA1	Sjogren syndrome/scleroderma autoantigen 1	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
11275	KLHL2	kelch-like family member 2	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
3958	LGALS3	"lectin, galactoside-binding, soluble, 3"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
9768	KIAA0101	KIAA0101	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
5653	KLK6	kallikrein-related peptidase 6	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
10320	IKZF1	IKAROS family zinc finger 1 (Ikaros)	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
3135	HLA-G	"major histocompatibility complex, class I, G"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
6383	SDC2	syndecan 2	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
3781	KCNN2	"potassium intermediate/small conductance calcium-activated channel, subfamily N, member 2"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
2099	ESR1	estrogen receptor 1	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
23462	HEY1	hes-related family bHLH transcription factor with YRPW motif 1	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
3685	ITGAV	"integrin, alpha V"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
7301	TYRO3	TYRO3 protein tyrosine kinase	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
4331	MNAT1	MNAT CDK-activating kinase assembly factor 1	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
10087	COL4A3BP	"collagen, type IV, alpha 3 (Goodpasture antigen) binding protein"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
334	APLP2	amyloid beta (A4) precursor-like protein 2	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
65056	GPBP1	GC-rich promoter binding protein 1	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
728239	MAGED4	"melanoma antigen family D, 4"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
1269	CNR2	cannabinoid receptor 2 (macrophage)	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
5034	P4HB	"prolyl 4-hydroxylase, beta polypeptide"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
100302736	TMED7-TICAM2	TMED7-TICAM2 readthrough	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
9970	NR1I3	"nuclear receptor subfamily 1, group I, member 3"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
57472	CNOT6	"CCR4-NOT transcription complex, subunit 6"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
1476	CSTB	cystatin B (stefin B)	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
51129	ANGPTL4	angiopoietin-like 4	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
2971	GTF3A	general transcription factor IIIA	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
6502	SKP2	"S-phase kinase-associated protein 2, E3 ubiquitin protein ligase"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
6659	SOX4	SRY (sex determining region Y)-box 4	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
309	ANXA6	annexin A6	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
3339	HSPG2	heparan sulfate proteoglycan 2	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
191	AHCY	adenosylhomocysteinase	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
3107	HLA-C	"major histocompatibility complex, class I, C"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
1630	DCC	deleted in colorectal carcinoma	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
406928	MIR137	microRNA 137	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
6656	SOX1	SRY (sex determining region Y)-box 1	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
9208	LRRFIP1	leucine rich repeat (in FLII) interacting protein 1	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
6566	SLC16A1	"solute carrier family 16 (monocarboxylate transporter), member 1"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
5800	PTPRO	"protein tyrosine phosphatase, receptor type, O"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
25819	CCRN4L	CCR4 carbon catabolite repression 4-like (S. cerevisiae)	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
3952	LEP	leptin	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
10671	DCTN6	dynactin 6	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
11102	RPP14	ribonuclease P/MRP 14kDa subunit	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
5743	PTGS2	prostaglandin-endoperoxide synthase 2 (prostaglandin G/H synthase and cyclooxygenase)	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
7102	TSPAN7	tetraspanin 7	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
11070	TMEM115	transmembrane protein 115	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
5076	PAX2	paired box 2	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
7057	THBS1	thrombospondin 1	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
27152	INTU	inturned planar cell polarity protein	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
3913	LAMB2	"laminin, beta 2 (laminin S)"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
5428	POLG	"polymerase (DNA directed), gamma"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
51014	TMED7	transmembrane emp24 protein transport domain containing 7	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
6347	CCL2	chemokine (C-C motif) ligand 2	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
23607	CD2AP	CD2-associated protein	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
27239	GPR162	G protein-coupled receptor 162	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
2995	GYPC	glycophorin C (Gerbich blood group)	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
6890	TAP1	"transporter 1, ATP-binding cassette, sub-family B (MDR/TAP)"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
2167	FABP4	"fatty acid binding protein 4, adipocyte"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
22861	NLRP1	"NLR family, pyrin domain containing 1"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
81559	TRIM11	tripartite motif containing 11	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
8434	RECK	reversion-inducing-cysteine-rich protein with kazal motifs	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
1233	CCR4	chemokine (C-C motif) receptor 4	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
942	CD86	CD86 molecule	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
5008	OSM	oncostatin M	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
435	ASL	argininosuccinate lyase	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
10057	ABCC5	"ATP-binding cassette, sub-family C (CFTR/MRP), member 5"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
4773	NFATC2	"nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
6900	CNTN2	contactin 2 (axonal)	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
406	ARNTL	aryl hydrocarbon receptor nuclear translocator-like	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
1880	GPR183	G protein-coupled receptor 183	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
210	ALAD	aminolevulinate dehydratase	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
3956	LGALS1	"lectin, galactoside-binding, soluble, 1"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
57103	C12orf5	chromosome 12 open reading frame 5	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
9055	PRC1	protein regulator of cytokinesis 1	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
546	ATRX	alpha thalassemia/mental retardation syndrome X-linked	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
6352	CCL5	chemokine (C-C motif) ligand 5	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
100133941	CD24	CD24 molecule	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
2050	EPHB4	EPH receptor B4	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
2059	EPS8	epidermal growth factor receptor pathway substrate 8	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
2346	FOLH1	folate hydrolase (prostate-specific membrane antigen) 1	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
8717	TRADD	TNFRSF1A-associated via death domain	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
728294	D2HGDH	D-2-hydroxyglutarate dehydrogenase	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
5002	SLC22A18	"solute carrier family 22, member 18"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
54345	SOX18	SRY (sex determining region Y)-box 18	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
246	ALOX15	arachidonate 15-lipoxygenase	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
653108	CXADRP1	coxsackie virus and adenovirus receptor pseudogene 1	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
23218	NBEAL2	neurobeachin-like 2	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
4846	NOS3	nitric oxide synthase 3 (endothelial cell)	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
23550	PSD4	pleckstrin and Sec7 domain containing 4	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
10446	LRRN2	leucine rich repeat neuronal 2	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
265	AMELX	"amelogenin, X-linked"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
6298	SAI1	suppression of anchorage independence 1	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
2152	F3	"coagulation factor III (thromboplastin, tissue factor)"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
10631	POSTN	"periostin, osteoblast specific factor"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
611	OPN1SW	"opsin 1 (cone pigments), short-wave-sensitive"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
60672	MIIP	migration and invasion inhibitory protein	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
445	ASS1	argininosuccinate synthase 1	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
6934	TCF7L2	"transcription factor 7-like 2 (T-cell specific, HMG-box)"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
28956	LAMTOR2	"late endosomal/lysosomal adaptor, MAPK and MTOR activator 2"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
8720	MBTPS1	"membrane-bound transcription factor peptidase, site 1"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
84707	BEX2	brain expressed X-linked 2	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
7225	TRPC6	"transient receptor potential cation channel, subfamily C, member 6"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
6855	SYP	synaptophysin	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
7535	ZAP70	zeta-chain (TCR) associated protein kinase 70kDa	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
51251	NT5C3A	"5'-nucleotidase, cytosolic IIIA"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
8784	TNFRSF18	"tumor necrosis factor receptor superfamily, member 18"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
822	CAPG	"capping protein (actin filament), gelsolin-like"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
116986	AGAP2	"ArfGAP with GTPase domain, ankyrin repeat and PH domain 2"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
1400	CRMP1	collapsin response mediator protein 1	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
5715	PSMD9	"proteasome (prosome, macropain) 26S subunit, non-ATPase, 9"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
6198	RPS6KB1	"ribosomal protein S6 kinase, 70kDa, polypeptide 1"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
2250	FGF5	fibroblast growth factor 5	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
2720	GLB1	"galactosidase, beta 1"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
259266	ASPM	"asp (abnormal spindle) homolog, microcephaly associated (Drosophila)"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
310	ANXA7	annexin A7	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
126520	PLK5	polo-like kinase 5	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
6493	SIM2	single-minded family bHLH transcription factor 2	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
10076	PTPRU	"protein tyrosine phosphatase, receptor type, U"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
240	ALOX5	arachidonate 5-lipoxygenase	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
6992	PPP1R11	"protein phosphatase 1, regulatory (inhibitor) subunit 11"	umls:C1621958	Glioblastoma Multiforme	0.000298558	1	Biomarker									
